
Iran,32.6475314,54.5643516,83993,19:36-04/13-2023,2023-04-14 00:34:21.488766,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Storbritannia,54.7023545,-3.2765753,67886,19:36-04/13-2023,2023-04-14 00:34:21.488773,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Sør-Korea,36.638392,127.6961188,51269,19:36-04/13-2023,2023-04-14 00:34:21.488780,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Ukraina,49.4871968,31.2718321,43734,19:36-04/13-2023,2023-04-14 00:34:21.488787,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Canada,61.0666922,-107.991707,37742,19:36-04/13-2023,2023-04-14 00:34:21.488794,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Nord-Korea,40.3736611,127.0870417,25779,19:36-04/13-2023,2023-04-14 00:34:21.488814,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Norge,61.1529386,8.7876653,5421,19:36-04/13-2023,2023-04-14 00:34:21.488822,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Kina,35.000074,104.999927,1439324,11:07-04/13-2023,2023-04-14 00:34:21.488829,https://www.nrk.no/norge/nrk-forbud-mot-tiktok-1.16371998
USA,39.7837304,-100.445882,331003,11:07-04/13-2023,2023-04-14 00:34:21.488835,https://www.nrk.no/norge/nrk-forbud-mot-tiktok-1.16371998
Russland,64.6863136,97.7453061,145934,11:07-04/13-2023,2023-04-14 00:34:21.488841,https://www.nrk.no/norge/nrk-forbud-mot-tiktok-1.16371998
Myanmar,17.1750495,95.9999652,54410,11:07-04/13-2023,2023-04-14 00:34:21.488847,https://www.nrk.no/norge/nrk-forbud-mot-tiktok-1.16371998
Nord-Korea,40.3736611,127.0870417,25779,11:07-04/13-2023,2023-04-14 00:34:21.488852,https://www.nrk.no/norge/nrk-forbud-mot-tiktok-1.16371998
Norge,61.1529386,8.7876653,5421,11:07-04/13-2023,2023-04-14 00:34:21.488858,https://www.nrk.no/norge/nrk-forbud-mot-tiktok-1.16371998
USA,39.7837304,-100.445882,331003,08:47-04/12-2023,2023-04-14 00:34:21.488865,https://www.nrk.no/norge/_-mykje-farlegare-a-royke-litt-enn-a-ikkje-royke-1.16370482
Russland,64.6863136,97.7453061,145934,08:47-04/12-2023,2023-04-14 00:34:21.488872,https://www.nrk.no/norge/_-mykje-farlegare-a-royke-litt-enn-a-ikkje-royke-1.16370482
Myanmar,17.1750495,95.9999652,54410,08:47-04/12-2023,2023-04-14 00:34:21.488878,https://www.nrk.no/norge/_-mykje-farlegare-a-royke-litt-enn-a-ikkje-royke-1.16370482
Nord-Korea,40.3736611,127.0870417,25779,08:47-04/12-2023,2023-04-14 00:34:21.488884,https://www.nrk.no/norge/_-mykje-farlegare-a-royke-litt-enn-a-ikkje-royke-1.16370482
Norge,61.1529386,8.7876653,5421,08:47-04/12-2023,2023-04-14 00:34:21.488890,https://www.nrk.no/norge/_-mykje-farlegare-a-royke-litt-enn-a-ikkje-royke-1.16370482
Russland,64.6863136,97.7453061,145934,22:43-04/10-2023,2023-04-14 00:34:21.488898,https://www.nrk.no/trondelag/drapssiktet-i-retten_-husker-sa-vidt-at-jeg-satte-meg-i-bilen-og-kjorte-til-steinkjer-1.16369197
Mali,16.3700359,-2.2900239,20251,22:43-04/10-2023,2023-04-14 00:34:21.488905,https://www.nrk.no/trondelag/drapssiktet-i-retten_-husker-sa-vidt-at-jeg-satte-meg-i-bilen-og-kjorte-til-steinkjer-1.16369197
Norge,61.1529386,8.7876653,5421,22:43-04/10-2023,2023-04-14 00:34:21.488913,https://www.nrk.no/trondelag/drapssiktet-i-retten_-husker-sa-vidt-at-jeg-satte-meg-i-bilen-og-kjorte-til-steinkjer-1.16369197
USA,39.7837304,-100.445882,331003,Unknown,2023-04-14 00:34:21.488921,https://www.nrk.no/nyheter/presidentvalg-i-usa-2024-1.16148735
Ukraina,49.4871968,31.2718321,43734,Unknown,2023-04-14 00:34:21.488927,https://www.nrk.no/nyheter/presidentvalg-i-usa-2024-1.16148735
Polen,52.215933,19.134422,37847,Unknown,2023-04-14 00:34:21.488932,https://www.nrk.no/nyheter/presidentvalg-i-usa-2024-1.16148735
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:34:21.488937,https://www.nrk.no/nyheter/presidentvalg-i-usa-2024-1.16148735
Tunisia,33.8439408,9.400138,11819,Unknown,2023-04-14 00:34:21.488944,https://www.nrk.no/klima/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:34:21.488949,https://www.nrk.no/klima/
Russland,64.6863136,97.7453061,145934,21:13-04/13-2023,2023-04-14 00:34:21.488955,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
Portugal,39.6621648,-8.1353519,10197,21:13-04/13-2023,2023-04-14 00:34:21.488962,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
Danmark,55.670249,10.3333283,5792,21:13-04/13-2023,2023-04-14 00:34:21.488969,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
Slovakia,48.7411522,19.4528646,5457,21:13-04/13-2023,2023-04-14 00:34:21.488975,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
Norge,61.1529386,8.7876653,5421,21:13-04/13-2023,2023-04-14 00:34:21.488981,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
Luxembourg,49.8158683,6.1296751,626,21:13-04/13-2023,2023-04-14 00:34:21.488988,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
Island,64.9841821,-18.1059013,341,21:13-04/13-2023,2023-04-14 00:34:21.488995,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
Liechtenstein,47.1416307,9.5531527,38,21:13-04/13-2023,2023-04-14 00:34:21.489002,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
USA,39.7837304,-100.445882,331003,15:06-04/13-2023,2023-04-14 00:34:21.489010,https://www.nrk.no/urix/sikkerhetsekspert-reagerer-pa-tesla-avsloring_-_-veldig-alvorlig-1.16368125
Russland,64.6863136,97.7453061,145934,15:06-04/13-2023,2023-04-14 00:34:21.489017,https://www.nrk.no/urix/sikkerhetsekspert-reagerer-pa-tesla-avsloring_-_-veldig-alvorlig-1.16368125
Iran,32.6475314,54.5643516,83993,15:06-04/13-2023,2023-04-14 00:34:21.489024,https://www.nrk.no/urix/sikkerhetsekspert-reagerer-pa-tesla-avsloring_-_-veldig-alvorlig-1.16368125
Nord-Korea,40.3736611,127.0870417,25779,15:06-04/13-2023,2023-04-14 00:34:21.489030,https://www.nrk.no/urix/sikkerhetsekspert-reagerer-pa-tesla-avsloring_-_-veldig-alvorlig-1.16368125
