
Tyrkia,38.9597594,34.9249653,84339,19:36-04/13-2023,2023-04-14 00:25:12.103681,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Iran,32.6475314,54.5643516,83993,19:36-04/13-2023,2023-04-14 00:25:12.103687,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Storbritannia,54.7023545,-3.2765753,67886,19:36-04/13-2023,2023-04-14 00:25:12.103693,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Sør-Korea,36.638392,127.6961188,51269,19:36-04/13-2023,2023-04-14 00:25:12.103699,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Ukraina,49.4871968,31.2718321,43734,19:36-04/13-2023,2023-04-14 00:25:12.103722,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Canada,61.0666922,-107.991707,37742,19:36-04/13-2023,2023-04-14 00:25:12.103729,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Nord-Korea,40.3736611,127.0870417,25779,19:36-04/13-2023,2023-04-14 00:25:12.103735,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Norge,61.1529386,8.7876653,5421,19:36-04/13-2023,2023-04-14 00:25:12.103742,https://www.nrk.no/urix/trur-ein-militaertilsett-21-aring-star-bak-pentagon-lekkasjane-1.16371892
Kina,35.000074,104.999927,1439324,11:07-04/13-2023,2023-04-14 00:25:12.103749,https://www.nrk.no/norge/nrk-forbud-mot-tiktok-1.16371998
USA,39.7837304,-100.445882,331003,11:07-04/13-2023,2023-04-14 00:25:12.103755,https://www.nrk.no/norge/nrk-forbud-mot-tiktok-1.16371998
Russland,64.6863136,97.7453061,145934,11:07-04/13-2023,2023-04-14 00:25:12.103760,https://www.nrk.no/norge/nrk-forbud-mot-tiktok-1.16371998
Myanmar,17.1750495,95.9999652,54410,11:07-04/13-2023,2023-04-14 00:25:12.103766,https://www.nrk.no/norge/nrk-forbud-mot-tiktok-1.16371998
Nord-Korea,40.3736611,127.0870417,25779,11:07-04/13-2023,2023-04-14 00:25:12.103771,https://www.nrk.no/norge/nrk-forbud-mot-tiktok-1.16371998
Norge,61.1529386,8.7876653,5421,11:07-04/13-2023,2023-04-14 00:25:12.103777,https://www.nrk.no/norge/nrk-forbud-mot-tiktok-1.16371998
USA,39.7837304,-100.445882,331003,08:47-04/12-2023,2023-04-14 00:25:12.103783,https://www.nrk.no/norge/_-mykje-farlegare-a-royke-litt-enn-a-ikkje-royke-1.16370482
Russland,64.6863136,97.7453061,145934,08:47-04/12-2023,2023-04-14 00:25:12.103789,https://www.nrk.no/norge/_-mykje-farlegare-a-royke-litt-enn-a-ikkje-royke-1.16370482
Myanmar,17.1750495,95.9999652,54410,08:47-04/12-2023,2023-04-14 00:25:12.103795,https://www.nrk.no/norge/_-mykje-farlegare-a-royke-litt-enn-a-ikkje-royke-1.16370482
Nord-Korea,40.3736611,127.0870417,25779,08:47-04/12-2023,2023-04-14 00:25:12.103801,https://www.nrk.no/norge/_-mykje-farlegare-a-royke-litt-enn-a-ikkje-royke-1.16370482
Norge,61.1529386,8.7876653,5421,08:47-04/12-2023,2023-04-14 00:25:12.103807,https://www.nrk.no/norge/_-mykje-farlegare-a-royke-litt-enn-a-ikkje-royke-1.16370482
Russland,64.6863136,97.7453061,145934,22:43-04/10-2023,2023-04-14 00:25:12.103814,https://www.nrk.no/trondelag/drapssiktet-i-retten_-husker-sa-vidt-at-jeg-satte-meg-i-bilen-og-kjorte-til-steinkjer-1.16369197
Mali,16.3700359,-2.2900239,20251,22:43-04/10-2023,2023-04-14 00:25:12.103821,https://www.nrk.no/trondelag/drapssiktet-i-retten_-husker-sa-vidt-at-jeg-satte-meg-i-bilen-og-kjorte-til-steinkjer-1.16369197
Norge,61.1529386,8.7876653,5421,22:43-04/10-2023,2023-04-14 00:25:12.103828,https://www.nrk.no/trondelag/drapssiktet-i-retten_-husker-sa-vidt-at-jeg-satte-meg-i-bilen-og-kjorte-til-steinkjer-1.16369197
USA,39.7837304,-100.445882,331003,Unknown,2023-04-14 00:25:12.103835,https://www.nrk.no/nyheter/presidentvalg-i-usa-2024-1.16148735
Ukraina,49.4871968,31.2718321,43734,Unknown,2023-04-14 00:25:12.103841,https://www.nrk.no/nyheter/presidentvalg-i-usa-2024-1.16148735
Polen,52.215933,19.134422,37847,Unknown,2023-04-14 00:25:12.103846,https://www.nrk.no/nyheter/presidentvalg-i-usa-2024-1.16148735
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103852,https://www.nrk.no/nyheter/presidentvalg-i-usa-2024-1.16148735
Tunisia,33.8439408,9.400138,11819,Unknown,2023-04-14 00:25:12.103858,https://www.nrk.no/klima/
Norge,61.1529386,8.7876653,5421,Unknown,2023-04-14 00:25:12.103862,https://www.nrk.no/klima/
Russland,64.6863136,97.7453061,145934,21:13-04/13-2023,2023-04-14 00:25:12.103868,https://www.nrk.no/sport/nrk-erfarer_-age-hareide-blir-islandsk-landslagssjef-1.16372979
