url,datetime
https://www.nrk.no/etikk/opphavsrett-pa-nrk.no-1.2843522,2023-04-19 02:39:04.669761
https://www.nrk.no/presse/,2023-04-19 02:39:04.679386
https://www.nrk.no/eksternproduksjon/,2023-04-19 02:39:04.713418
https://www.nrk.no/etikk/redaktoransvar-pa-nrk.no-1.2843526,2023-04-19 02:39:04.993810
https://www.nrk.no/osloogviken/ostfoldbanen-stengt-etter-at-mokkakjeller-sprakk-i-rakkestad-1.16379351,2023-04-19 12:10:45.690777
https://www.nrk.no/trondelag/bil-i-elva-i-steinkjer-_-alle-nodetatene-har-rykka-ut-1.16379697,2023-04-19 12:10:46.324413
https://www.nrk.no/osloogviken/nodetater-er-bekymret-for-folk-som-har-orepropper-i-orene-og-ikke-far-med-seg-blalys-og-sirener-1.16358023,2023-04-19 12:10:46.566057
https://www.nrk.no/nordland/nrk-svarer---hva-lurer-du-pa-om-streiken-mellom-lo-og-ys_-og-nho-1.16379297,2023-04-19 12:10:46.641781
https://www.nrk.no/sport/joasia-zakrzewski-teke-pa-fersken-_-brukte-bil-i-konkurranse-1.16379423,2023-04-19 12:10:46.665648
https://www.nrk.no/trondelag/statens-helsetilsyn-har-levert-sin-rapport-om-helseplattformen-og-tilstanden-pa-st.-olavs-hospital-1.16379239,2023-04-19 12:10:46.836059
https://www.nrk.no/innlandet/grete-margot-sorum-fann-1000-ar-gamle-jernbarrar-i-kjellaren-til-foreldra-i-nord-aurdal-i-valdres-1.16373432,2023-04-19 12:10:47.332201
https://www.nrk.no/osloogviken/finans-norge-brukte-_negerarbeid_-i-et-jobbintervju.-diskrimineringsnemnda-mener-det-ikke-er-rasisme-1.16358045,2023-04-19 12:10:47.381082
https://www.nrk.no/dokumentar/slik-har-nrk-jobbet-med-brennpunkt-serien-skyggekrigen-1.16378968,2023-04-19 12:10:47.864492
https://www.nrk.no/sorlandet/motstanden-mot-kommuneopplosning-har-okt-i-sogne-1.16377887,2023-04-19 12:10:48.441522
https://www.nrk.no/nordland/xl/fiskebater-og-andre-fartoy-fra-russland-kan-drive-spionasje-og-etterretning-i-norge-1.16371100,2023-04-19 12:10:48.533309
https://www.nrk.no/nordland/nytt-system-kan-gi-25-prosent-dyrere-strom-i-nord-norge_-1.16378569,2023-04-19 12:10:48.595355
https://www.nrk.no/nyheter/veidekke-sender-permitteringsvarsel-til-alle-ansatte-1.16379576,2023-04-19 12:10:48.633153
https://www.nrk.no/mat/prinsessekake-med-alt-som-er-godt-1.15252683,2023-04-19 12:10:48.946227
https://www.nrk.no/kultur/domt-til-fengsel-for-drapsforsok---raptekster-brukt-som-bevis-1.16377266,2023-04-19 12:10:48.964074
https://www.nrk.no/nyheter/dramatisk-nedgang-i-salg-og-igangsetting-1.16379353,2023-04-19 12:10:49.457908
https://www.nrk.no/vestfoldogtelemark/hoyesterett-avviser-tjome-saken-1.16362960,2023-04-19 12:10:50.083909
https://www.nrk.no/vestfoldogtelemark/ny-lov-har-ikke-stoppet-annonser-for-ulovlige-pengespill-1.16358231,2023-04-19 12:10:50.113483
https://www.nrk.no/urix/en-person-dod-og-flere-skadd-da-parkeringshus-kollapset-1.16379094,2023-04-19 12:10:50.260084
https://www.nrk.no/sport/guardiola-listet-opp-haalands-skader_-__problemer-her_-her_-her_-her_-her-og-her-1.16379013,2023-04-19 12:10:50.270958
https://www.nrk.no/vestland/reagerer-pa-at-7-fjell-bryggeri-oker-produksjonen-under-streiken-1.16378793,2023-04-19 12:10:50.323474
https://www.nrk.no/vestland/tredje-toalett-brann-pa-kjopesenter-i-bergen-i-dag-1.16371325,2023-04-19 12:10:50.857245
https://www.nrk.no/tromsogfinnmark/smapartier-fosser-fram-i-byene-1.16369921,2023-04-19 12:10:51.516470
https://www.nrk.no/vestland/1.14883017#1.16379346.1.16379346,2023-04-19 12:10:51.809923
