name,latitude,longitude,type,published,gathered,url
Innlandet,61.439147777644699,10.441060410553726,Fylke,12:37-05/03-2023,2023-05-03 12:10:41.210813,https://www.nrk.no/rogaland/stadig-flere-leier-bunad-1.16390740
Viken,60.043864112215608,9.972647764726981,Fylke,12:37-05/03-2023,2023-05-03 12:10:41.210820,https://www.nrk.no/rogaland/stadig-flere-leier-bunad-1.16390740
Nordland,67.123475111553162,13.908069345866942,Fylke,12:37-05/03-2023,2023-05-03 12:10:41.210826,https://www.nrk.no/rogaland/stadig-flere-leier-bunad-1.16390740
Vestland,60.912912622641649,5.969116966557067,Fylke,12:37-05/03-2023,2023-05-03 12:10:41.210833,https://www.nrk.no/rogaland/stadig-flere-leier-bunad-1.16390740
Stavanger,59.139791592364084,5.785538371545174,Kommune,12:37-05/03-2023,2023-05-03 12:10:41.210839,https://www.nrk.no/rogaland/stadig-flere-leier-bunad-1.16390740
Haugesund,59.470297789523585,5.195645569537758,Kommune,12:37-05/03-2023,2023-05-03 12:10:41.210847,https://www.nrk.no/rogaland/stadig-flere-leier-bunad-1.16390740
Rogaland,59.035166461243975,5.868373444721857,Fylke,12:37-05/03-2023,2023-05-03 12:10:41.210853,https://www.nrk.no/rogaland/stadig-flere-leier-bunad-1.16390740
Rogaland,59.035166461243975,5.868373444721857,Fylke,12:37-05/03-2023,2023-05-03 12:10:41.210860,https://www.nrk.no/rogaland/stadig-flere-leier-bunad-1.16390740
Rogaland,59.035166461243975,5.868373444721857,Fylke,12:37-05/03-2023,2023-05-03 12:10:41.210866,https://www.nrk.no/rogaland/stadig-flere-leier-bunad-1.16390740
Rogaland,59.035166461243975,5.868373444721857,Fylke,12:37-05/03-2023,2023-05-03 12:10:41.210872,https://www.nrk.no/rogaland/stadig-flere-leier-bunad-1.16390740
Stavanger,59.139791592364084,5.785538371545174,Kommune,12:37-05/03-2023,2023-05-03 12:10:41.210878,https://www.nrk.no/rogaland/stadig-flere-leier-bunad-1.16390740
Haugesund,59.470297789523585,5.195645569537758,Kommune,12:37-05/03-2023,2023-05-03 12:10:41.210885,https://www.nrk.no/rogaland/stadig-flere-leier-bunad-1.16390740
Agder,58.533697190544508,7.710662305515249,Fylke,10:21-05/03-2023,2023-05-03 12:10:41.210892,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Oslo,59.975392335668623,10.738759025694977,Fylke,10:21-05/03-2023,2023-05-03 12:10:41.210899,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,10:21-05/03-2023,2023-05-03 12:10:41.210906,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,10:21-05/03-2023,2023-05-03 12:10:41.210914,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,10:21-05/03-2023,2023-05-03 12:10:41.210921,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Trøndelag,63.911749884246412,10.899119444670195,Fylke,10:21-05/03-2023,2023-05-03 12:10:41.210928,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Rogaland,59.035166461243975,5.868373444721857,Fylke,10:21-05/03-2023,2023-05-03 12:10:41.210936,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Innlandet,61.439147777644699,10.441060410553726,Fylke,10:21-05/03-2023,2023-05-03 12:10:41.210943,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Viken,60.043864112215608,9.972647764726981,Fylke,10:21-05/03-2023,2023-05-03 12:10:41.210950,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Nordland,67.123475111553162,13.908069345866942,Fylke,10:21-05/03-2023,2023-05-03 12:10:41.210957,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Vestland,60.912912622641649,5.969116966557067,Fylke,10:21-05/03-2023,2023-05-03 12:10:41.210964,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Bergen,60.359802393828737,5.370998003415741,Kommune,10:21-05/03-2023,2023-05-03 12:10:41.210971,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Ålesund,62.727362605814946,6.325934371724508,Kommune,10:21-05/03-2023,2023-05-03 12:10:41.210978,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Førde,61.452175900000000,5.857172500000000,town,10:21-05/03-2023,2023-05-03 12:10:41.210985,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Vestland,60.912912622641649,5.969116966557067,Fylke,10:21-05/03-2023,2023-05-03 12:10:41.210992,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Vestland,60.912912622641649,5.969116966557067,Fylke,10:21-05/03-2023,2023-05-03 12:10:41.210999,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Bergen,60.359802393828737,5.370998003415741,Kommune,10:21-05/03-2023,2023-05-03 12:10:41.211006,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Førde,61.452175900000000,5.857172500000000,town,10:21-05/03-2023,2023-05-03 12:10:41.211013,https://www.nrk.no/vestland/krf-vil-innskrenke-skjenketidene-i-bergen-pa-17.-mai-1.16388568
Agder,58.533697190544508,7.710662305515249,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211022,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Oslo,59.975392335668623,10.738759025694977,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211029,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211037,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211045,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211054,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Trøndelag,63.911749884246412,10.899119444670195,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211063,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Rogaland,59.035166461243975,5.868373444721857,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211071,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Innlandet,61.439147777644699,10.441060410553726,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211079,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Viken,60.043864112215608,9.972647764726981,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211087,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Nordland,67.123475111553162,13.908069345866942,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211094,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Vestland,60.912912622641649,5.969116966557067,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211102,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Nord,60.438027142271977,11.581759132661137,Kommune,11:55-05/03-2023,2023-05-03 12:10:41.211110,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Tromsø,69.744523696815563,18.630325054634508,Kommune,11:55-05/03-2023,2023-05-03 12:10:41.211131,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Alta,70.014256568790699,23.220220219555088,Kommune,11:55-05/03-2023,2023-05-03 12:10:41.211140,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Kirkenes,69.727147799999997,30.044897100000000,town,11:55-05/03-2023,2023-05-03 12:10:41.211148,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Svalbard,78.719851899999995,20.349332799999999,region,11:55-05/03-2023,2023-05-03 12:10:41.211156,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211164,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211172,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211180,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,11:55-05/03-2023,2023-05-03 12:10:41.211188,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Tromsø,69.744523696815563,18.630325054634508,Kommune,11:55-05/03-2023,2023-05-03 12:10:41.211196,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Alta,70.014256568790699,23.220220219555088,Kommune,11:55-05/03-2023,2023-05-03 12:10:41.211204,https://www.nrk.no/tromsogfinnmark/fn-verdensdag-for-pressefrihet_-vil-lage-russisk-journalistbase-i-norsk-by-1.16395623
Agder,58.533697190544508,7.710662305515249,Fylke,10:59-05/03-2023,2023-05-03 12:10:41.211212,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Oslo,59.975392335668623,10.738759025694977,Fylke,10:59-05/03-2023,2023-05-03 12:10:41.211219,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,10:59-05/03-2023,2023-05-03 12:10:41.211225,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,10:59-05/03-2023,2023-05-03 12:10:41.211232,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,10:59-05/03-2023,2023-05-03 12:10:41.211239,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Trøndelag,63.911749884246412,10.899119444670195,Fylke,10:59-05/03-2023,2023-05-03 12:10:41.211246,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Rogaland,59.035166461243975,5.868373444721857,Fylke,10:59-05/03-2023,2023-05-03 12:10:41.211253,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Innlandet,61.439147777644699,10.441060410553726,Fylke,10:59-05/03-2023,2023-05-03 12:10:41.211260,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Viken,60.043864112215608,9.972647764726981,Fylke,10:59-05/03-2023,2023-05-03 12:10:41.211266,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Nordland,67.123475111553162,13.908069345866942,Fylke,10:59-05/03-2023,2023-05-03 12:10:41.211273,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Vestland,60.912912622641649,5.969116966557067,Fylke,10:59-05/03-2023,2023-05-03 12:10:41.211279,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Nord,60.438027142271977,11.581759132661137,Kommune,10:59-05/03-2023,2023-05-03 12:10:41.211286,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Sandefjord,59.103903950749000,10.131579909716221,Kommune,10:59-05/03-2023,2023-05-03 12:10:41.211293,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Bergen,60.359802393828737,5.370998003415741,Kommune,10:59-05/03-2023,2023-05-03 12:10:41.211299,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Strand,59.031843321787839,6.023107147512158,Kommune,10:59-05/03-2023,2023-05-03 12:10:41.211306,https://www.nrk.no/urix/zelenskyj-pa-nordisk-toppmote-i-finland-1.16395588
Agder,58.533697190544508,7.710662305515249,Fylke,09:22-05/03-2023,2023-05-03 12:10:41.211313,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Oslo,59.975392335668623,10.738759025694977,Fylke,09:22-05/03-2023,2023-05-03 12:10:41.211320,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,09:22-05/03-2023,2023-05-03 12:10:41.211327,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,09:22-05/03-2023,2023-05-03 12:10:41.211334,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,09:22-05/03-2023,2023-05-03 12:10:41.211341,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Trøndelag,63.911749884246412,10.899119444670195,Fylke,09:22-05/03-2023,2023-05-03 12:10:41.211347,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Rogaland,59.035166461243975,5.868373444721857,Fylke,09:22-05/03-2023,2023-05-03 12:10:41.211354,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Innlandet,61.439147777644699,10.441060410553726,Fylke,09:22-05/03-2023,2023-05-03 12:10:41.211361,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Viken,60.043864112215608,9.972647764726981,Fylke,09:22-05/03-2023,2023-05-03 12:10:41.211368,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Nordland,67.123475111553162,13.908069345866942,Fylke,09:22-05/03-2023,2023-05-03 12:10:41.211374,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Vestland,60.912912622641649,5.969116966557067,Fylke,09:22-05/03-2023,2023-05-03 12:10:41.211381,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Nord,60.438027142271977,11.581759132661137,Kommune,09:22-05/03-2023,2023-05-03 12:10:41.211387,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Sandefjord,59.103903950749000,10.131579909716221,Kommune,09:22-05/03-2023,2023-05-03 12:10:41.211394,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Bergen,60.359802393828737,5.370998003415741,Kommune,09:22-05/03-2023,2023-05-03 12:10:41.211401,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Ålesund,62.727362605814946,6.325934371724508,Kommune,09:22-05/03-2023,2023-05-03 12:10:41.211407,https://www.nrk.no/norge/forsvarskommisjonen-legg-fram-rapport-1.16395169
Agder,58.533697190544508,7.710662305515249,Fylke,15:35-05/02-2023,2023-05-03 12:10:41.211415,https://www.nrk.no/ytring/norsk-vasskraft-kan-bli-eksportert-som-olje-og-gass-1.16379580
Oslo,59.975392335668623,10.738759025694977,Fylke,15:35-05/02-2023,2023-05-03 12:10:41.211422,https://www.nrk.no/ytring/norsk-vasskraft-kan-bli-eksportert-som-olje-og-gass-1.16379580
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,15:35-05/02-2023,2023-05-03 12:10:41.211429,https://www.nrk.no/ytring/norsk-vasskraft-kan-bli-eksportert-som-olje-og-gass-1.16379580
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,15:35-05/02-2023,2023-05-03 12:10:41.211448,https://www.nrk.no/ytring/norsk-vasskraft-kan-bli-eksportert-som-olje-og-gass-1.16379580
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,15:35-05/02-2023,2023-05-03 12:10:41.211456,https://www.nrk.no/ytring/norsk-vasskraft-kan-bli-eksportert-som-olje-og-gass-1.16379580
Trøndelag,63.911749884246412,10.899119444670195,Fylke,15:35-05/02-2023,2023-05-03 12:10:41.211464,https://www.nrk.no/ytring/norsk-vasskraft-kan-bli-eksportert-som-olje-og-gass-1.16379580
Rogaland,59.035166461243975,5.868373444721857,Fylke,15:35-05/02-2023,2023-05-03 12:10:41.211471,https://www.nrk.no/ytring/norsk-vasskraft-kan-bli-eksportert-som-olje-og-gass-1.16379580
Innlandet,61.439147777644699,10.441060410553726,Fylke,15:35-05/02-2023,2023-05-03 12:10:41.211478,https://www.nrk.no/ytring/norsk-vasskraft-kan-bli-eksportert-som-olje-og-gass-1.16379580
Viken,60.043864112215608,9.972647764726981,Fylke,15:35-05/02-2023,2023-05-03 12:10:41.211485,https://www.nrk.no/ytring/norsk-vasskraft-kan-bli-eksportert-som-olje-og-gass-1.16379580
Nordland,67.123475111553162,13.908069345866942,Fylke,15:35-05/02-2023,2023-05-03 12:10:41.211492,https://www.nrk.no/ytring/norsk-vasskraft-kan-bli-eksportert-som-olje-og-gass-1.16379580
Vestland,60.912912622641649,5.969116966557067,Fylke,15:35-05/02-2023,2023-05-03 12:10:41.211499,https://www.nrk.no/ytring/norsk-vasskraft-kan-bli-eksportert-som-olje-og-gass-1.16379580
Agder,58.533697190544508,7.710662305515249,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211506,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Oslo,59.975392335668623,10.738759025694977,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211514,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211522,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211530,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211538,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Trøndelag,63.911749884246412,10.899119444670195,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211547,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Rogaland,59.035166461243975,5.868373444721857,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211555,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Innlandet,61.439147777644699,10.441060410553726,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211563,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Viken,60.043864112215608,9.972647764726981,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211571,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Nordland,67.123475111553162,13.908069345866942,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211579,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Vestland,60.912912622641649,5.969116966557067,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211587,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Ringerike,60.294478897341889,10.087928435486599,Kommune,07:17-05/03-2023,2023-05-03 12:10:41.211595,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Hole,60.044852943708591,10.294729273084318,Kommune,07:17-05/03-2023,2023-05-03 12:10:41.211604,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Fredrikstad,59.215920902593609,10.871904161116440,Kommune,07:17-05/03-2023,2023-05-03 12:10:41.211612,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Drammen,59.709626124511423,10.166904323065197,Kommune,07:17-05/03-2023,2023-05-03 12:10:41.211621,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Hønefoss,60.166208200000000,10.255485999999999,town,07:17-05/03-2023,2023-05-03 12:10:41.211629,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Sandvika,59.892115799999999,10.524991399999999,town,07:17-05/03-2023,2023-05-03 12:10:41.211638,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Oslo,59.975392335668623,10.738759025694977,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211646,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Viken,60.043864112215608,9.972647764726981,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211654,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Oslo,59.975392335668623,10.738759025694977,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211662,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Viken,60.043864112215608,9.972647764726981,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211669,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Oslo,59.975392335668623,10.738759025694977,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211678,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Viken,60.043864112215608,9.972647764726981,Fylke,07:17-05/03-2023,2023-05-03 12:10:41.211685,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Fredrikstad,59.215920902593609,10.871904161116440,Kommune,07:17-05/03-2023,2023-05-03 12:10:41.211693,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Drammen,59.709626124511423,10.166904323065197,Kommune,07:17-05/03-2023,2023-05-03 12:10:41.211701,https://www.nrk.no/osloogviken/fant-verdens-eldste-runestein-_svingerudsteinen_-i-hole-_-vil-grave-etter-flere-svar-1.16346326
Agder,58.533697190544508,7.710662305515249,Fylke,Unknown,2023-05-03 12:10:41.211712,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Oslo,59.975392335668623,10.738759025694977,Fylke,Unknown,2023-05-03 12:10:41.211719,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Troms og Finnmark,69.987686441275571,23.443274091170696,Fylke,Unknown,2023-05-03 12:10:41.211726,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Møre og Romsdal,62.709912278943143,7.201969939935447,Fylke,Unknown,2023-05-03 12:10:41.211733,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Vestfold og Telemark,59.417662044070866,8.914348167088367,Fylke,Unknown,2023-05-03 12:10:41.211741,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Trøndelag,63.911749884246412,10.899119444670195,Fylke,Unknown,2023-05-03 12:10:41.211760,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Rogaland,59.035166461243975,5.868373444721857,Fylke,Unknown,2023-05-03 12:10:41.211768,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Innlandet,61.439147777644699,10.441060410553726,Fylke,Unknown,2023-05-03 12:10:41.211775,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Viken,60.043864112215608,9.972647764726981,Fylke,Unknown,2023-05-03 12:10:41.211783,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
Nordland,67.123475111553162,13.908069345866942,Fylke,Unknown,2023-05-03 12:10:41.211790,https://www.nrk.no/trondelag/etterlyser-vitner-etter-voldssak-i-trondheim-1.16395831#1.16395831.1.16395831
